Offer,Description,Coupon Code,Eligible Credit Cards,Eligible Debit Cards,Net Banking,UPI,Non-Payments-Offers
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum Choice Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum Shopsmart Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank World Plus MasterCard Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank World Plus Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,Indianoil RBL Bank Xtra Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank DMI Finance Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum TravelEasy Visa Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum LifeEasy Visa Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum TravelEasy Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum Edge Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum LifeEasy Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,MakeMyTrip ICICI Bank Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Bank HPCL Super Saver Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Bank HPCL Super Saver RuPay Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Bank Sapphiro Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Parakram Select Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,Emirates Skywards ICICI Bank Emerald Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,Accelero ICICI Bank Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI HPCL Coral Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,MakeMyTrip ICICI Bank Platinum Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,Makemytrip ICICI Bank Signature Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Bank Manchester United Platinum Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Parakram Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Bank Expressions Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,Emirates Skywards Rubyx Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,Adani One ICICI Platinum Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,Adani One ICICI Signature Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Bank Emeralde Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Bank Instant Platinum Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Bank Manchester United Signature Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Bank Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Bank Coral RuPay Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,Chennai Super Kings ICICI Bank Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Bank Coral Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Bank Rubyx RuPay Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Bank Rubyx Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Bank Platinum Chip Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Bank Credit Card,"Applicable only on transactions using select ICICI Bank Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICICC5,ICICI Bank Times Black Credit Card,,,,
Get 5% OFF upto ?150 using ICICI Amazon Pay Credit Card,"Applicable only on transactions using select ICICI Amazon Pay Credit Card; Get 5% OFF on final bill amount; Maximum Discount is ?150; Total value of items must be ?1999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",ICICIAPAY5,Amazon Pay ICICI Bank Credit Card,,,,
Flat ?25 OFF using Navi UPI,"The minimum order value to avail the offer is ?399; Offer valid only on transaction made using Navi UPI; Offer is applicable only once per user during the offer duration (Feb 01 ? Feb 28); This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",NAVI25,,,,Navi UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,6E Rewards XL IndiGo HDFC Bank Credit Card (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Airtel Axis Bank Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Apollo SBI Card Select (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Assam Rifles The Sentinel Bobcard (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,AU Bank Instapay Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Axis Bank Neo Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Axis KWIK Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Bank of India Rupay Platinum Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Bank of India SwaDhan Rupay Platinum Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,BPCL SBI Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Canara Bank Rupay Classic Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Canara Bank Rupay Platinum Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Canara Bank Rupay Platinum Secured Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Canara Bank Rupay Select Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Canara Bank Rupay Select Secured Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,CMA One Bobcard (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,CSC Small Business MoneyBack Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Fed Starbiz Rupay Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Federal Bank Rupay Signet Credit Card (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Federal Bank Scapia Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Federal Bank Wave Credit Card (Rupay),,,Paytm UPI,
